at the end of your rope	baiango-idiom	忍无可忍；山穷水尽	at the limit of one's patience	idiom	
at the top of your lungs	baiango-idiom	扯着嗓子；声嘶力竭地	as loudly as possible	idiom	
attract attention like a magnet	baiango-idiom	极其引人注目	attract much attention	idiom	
back onto	wec-phrasal	后面朝向；后临	have the back facing	phrasal	
back to the drawing board	baiango-idiom	推倒重来；从头再来	start over after a failure	idiom	
back to the grind	baiango-idiom	回去干活；继续苦差	return to hard work	idiom	
bag out	wec-phrasal	离开；收工	to leave (AusE/NZE slang)	phrasal	
bag up	wec-phrasal	装袋收好	put into a bag	phrasal	
bail out of	wec-phrasal	摆脱；退出	withdraw from	phrasal	
bail out on	wec-phrasal	抛弃；临阵脱逃	abandon someone	phrasal	
bail up	wec-phrasal+moby-pos	持械抢劫	to rob at gunpoint (AusE)	phrasal	
balance up	wec-phrasal	使平衡；持平	balance evenly	phrasal	
bald as a coot	baiango-idiom	秃得精光	completely bald	idiom	
ball is in your court	baiango-idiom	轮到你做决定	it's your turn to decide	idiom	
ballpark figure""	baiango-idiom	大概的数字；估计值	an approximate number	idiom	
balls up	wec-phrasal	搞砸；一团糟	make a mess of it (BrE slang)	idiom	
bang on about	wec-phrasal	滔滔不绝地谈论	talk persistently about (BrE)	phrasal	
bank in	wec-phrasal	（飞机）斜翼转弯	turn by banking the wings	phrasal	
bark is worse than their bite	baiango-idiom	刀子嘴豆腐心；虚张声势	looks fierce but is harmless	idiom	
barking up the wrong tree	baiango-idiom	找错了对象；打错算盘	pursuing the wrong course	idiom	
bash about	wec-phrasal	猛敲乱打	hit roughly	phrasal	
bash away at	wec-phrasal	埋头苦干	work hard at (informal)	phrasal	
bash on	wec-phrasal	继续猛干	keep going	phrasal	
bash out	wec-phrasal	匆匆赶制	knock out quickly	phrasal	
bash up	wec-phrasal+moby-pos	痛打一顿	beat up	phrasal	
batten down the hatches	baiango-idiom	未雨绸缪；严阵以待	prepare for trouble	idiom	
be a long shot	baiango-idiom	希望渺茫	unlikely to succeed	idiom	
be away	wec-phrasal	不在；离开	to be absent	phrasal	
be cut up	wec-phrasal	难过；伤心	distressed (BrE/IrE)	idiom	
be down	wec-phrasal	情绪低落	feeling sad	idiom	
be down with	wec-phrasal	愿意参加；患…病	be willing to join	phrasal	
be glad to see the back of	baiango-idiom	巴不得某人走	glad when someone leaves	idiom	
be into	wec-phrasal	迷上；热衷	be enthusiastic about	phrasal	
be not on	wec-phrasal	不可能；不行	not acceptable (BrE informal)	idiom	
be on about	wec-phrasal	喋喋不休地说	keep talking about	phrasal	
be onto	wec-phrasal	发现；识破	have discovered	phrasal	
be out	wec-phrasal	出局；不在家	not present	phrasal	
be out of	wec-phrasal	缺乏；没有	to lack or not have	phrasal	
be snowed under	wec-phrasal	忙得不可开交	overwhelmed with work	idiom	
be the apple of someone's eye	baiango-idiom	是某人的掌上明珠	be adored by someone	idiom	
be there or be square	baiango-idiom	不见不散；不来就out	come or miss out (informal)	idiom	
be to do with	wec-phrasal	与…有关	be related to	phrasal	
be up for	wec-phrasal	乐意参加	willing to do something	phrasal	
beam down	wec-phrasal	（被）传送下来	transport down by beam	phrasal	
beat a dead horse	baiango-idiom	翻旧账；做无用功	waste effort on a lost cause	idiom	
beat a hasty retreat	baiango-idiom	赶紧溜走；仓促撤退	withdraw quickly	idiom	
beat the pants off	baiango-idiom	狠揍；彻底击败	defeat soundly (informal)	idiom	
beat up on	wec-phrasal	欺负；痛打	bully or hit repeatedly	phrasal	
beating a dead horse	baiango-idiom	徒劳无功	pointless effort	idiom	
beating around the bush	baiango-idiom	拐弯抹角；说话绕圈子	avoid getting to the point	idiom	
beauty is in the eye of the beholder	baiango-idiom	情人眼里出西施；美是主观的	beauty is subjective	idiom	
beauty is only skin deep	baiango-idiom	美貌只是外表	looks are superficial	idiom	
beaver away at	wec-phrasal	埋头苦干	work diligently at (informal)	phrasal	
behind sunglasses	baiango-idiom	躲在墨镜后面	behind dark glasses	collocation	
behind the eight ball	baiango-idiom	处于困境；进退两难	in a difficult position	idiom	
bending over backwards	baiango-idiom	竭尽全力；费尽心思	make great effort to help	idiom	
bent out of shape	baiango-idiom	大为光火；恼火	angry or overly upset (US)	idiom	
best of both worlds	baiango-idiom	两全其美	the advantages of both	idiom	
best thing since sliced bread	baiango-idiom	绝妙的好东西	an excellent innovation	idiom	
between a rock and a hard place	baiango-idiom	进退维谷；两难	facing a dilemma	idiom	
big up	wec-phrasal	赞扬；吹捧	praise or glorify (slang)	phrasal	
bigger fish to fry	baiango-idiom	有更重要的事要忙	more important things to do	idiom	
bill as	wec-phrasal	宣传为；把…包装成	present or market as	phrasal	
binge-watch	baiango-idiom	刷剧；一口气看完	watch many episodes at once	collocation	
bird in flight	baiango-idiom	飞翔中的鸟	a bird in flight	collocation	
birds of a feather flock together	baiango-idiom	物以类聚；人以群分	similar people gather	idiom	
bite into	wec-phrasal	大口咬进	bite into something	phrasal	
bite off more than you can chew	baiango-idiom	贪多嚼不烂	take on more than you can handle	idiom	
bite the burger	baiango-idiom	完蛋；认输	to fail or give up (euphemism)	idiom	
bite the hand that feeds you	baiango-idiom	恩将仇报	harm your own benefactor	idiom	
bite your tongue	baiango-idiom	忍住不说；欲言又止	hold back from speaking	idiom	
biting off more than you can chew	baiango-idiom	贪多嚼不烂	overreaching yourself	idiom	
biting the bullet	baiango-idiom	咬紧牙关硬扛	enduring something painful	idiom	
blackout	baiango-idiom	停电；断片	loss of power or consciousness	collocation	
blast from the past	baiango-idiom	意外重现的旧事	a sudden reminder of the past	idiom	
blast out	wec-phrasal	轰鸣放出	emit loudly	phrasal	
bleed out	wec-phrasal	流血过多而死	die from blood loss	phrasal	
bleep out	wec-phrasal	用哔声掩盖（脏话）	censor with a beep (BrE)	phrasal	
blessing in disguise	baiango-idiom	因祸得福	a good result from something bad	idiom	
blew it	baiango-idiom	搞砸了	messed up (slang)	idiom	
blind as a bat	baiango-idiom	两眼一抹黑；眼力极差	nearly blind	idiom	
blossom and bloom	baiango-idiom	开花；繁荣	flourish and thrive	idiom	
blow apart	wec-phrasal	炸得粉碎	explode into pieces	phrasal	
blow your own horn	baiango-idiom	自我吹嘘	boast about yourself	idiom	
blow your own trumpet	baiango-idiom	自吹自擂	boast about yourself (BrE)	idiom	
board off	wec-phrasal	用木板封住	cover with boards	phrasal	
board over	wec-phrasal	用木板封盖	cover with boards	phrasal	
bog in	wec-phrasal+moby-pos	开始猛吃；埋头干	begin energetically (AusE)	phrasal	
bog into	wec-phrasal	猛吃；狠批	dig into food or work	phrasal	
bog off!	wec-phrasal	滚开，走开	go away (British slang)	phrasal	俚,英
bolt from the blue	baiango-idiom	晴天霹雳	a complete surprise	idiom	
bone to pick	baiango-idiom	有意见；有待理论	a dispute to settle	idiom	
book into	wec-phrasal+moby-pos	登记入住；送进	reserve a room; send into a place	phrasal	英
book on	wec-phrasal	报名参加	enroll in a course or trip	phrasal	英
book out	wec-phrasal+moby-pos	订满	reserve all of a hotel or venue	phrasal	英
bookworm	baiango-idiom	__LLM_PENDING__		idiom	
bore into	wec-phrasal	__LLM_PENDING__		phrasal	
bored to death	baiango-idiom	无聊透顶	extremely bored	idiom	
born with a silver spoon	baiango-idiom	出身富贵	born into wealth	idiom	
boss about	wec-phrasal	颐指气使地差遣	domineeringly order people about	phrasal	口,英
bottle away	wec-phrasal	悄悄藏起	secretly keep or put away	phrasal	俚,英
bottle out	wec-phrasal	胆怯退缩	lose your nerve and back out	phrasal	俚,英
bounce around	wec-phrasal	抛来抛去；流传	be passed or moved around repeatedly	phrasal	
bounce into	wec-phrasal	撞进；神气进入	bump along into; enter bouncily confident	phrasal	
bow down to	wec-phrasal	俯首称臣	kneel in submission; yield humbly	phrasal	
box off	wec-phrasal	隔出区域	enclose an area with a partition	phrasal	
brainstorm	baiango-idiom	__LLM_PENDING__		idiom	
break bread together	baiango-idiom	共进餐食；拉近关系	share a meal to bond	idiom	
break for	wec-phrasal	中断赶往	stop and hurry off toward	phrasal	
break in the clouds	baiango-idiom	__LLM_PENDING__		idiom	
break of dawn	baiango-idiom	破晓时分	the first light of day	collocation	
break out of	wec-phrasal	逃脱；摆脱	escape from; shake off a habit	phrasal	
breaking the mold	baiango-idiom	打破常规	break free from convention	idiom	
breathe down my neck	baiango-idiom	死死盯住	watch closely	idiom	
breeze into	wec-phrasal	轻松走进	enter casually and confidently	phrasal	
bright idea	baiango-idiom	好主意	a clever idea	collocation	
brighten the day	baiango-idiom	让某人心情大好	make someone happy	idiom	
bring before	wec-phrasal	提交法庭	present a matter before a court	phrasal	正,法
bring out in	wec-phrasal	使起疹；使晒黑	cause a rash or tan on the skin	phrasal	
bring up against	wec-phrasal	使遭遇阻碍	throw against opposition or difficulties	phrasal	
bringing home the bacon	baiango-idiom	养家糊口；满载而归	provide for the family; win	idiom	
bubble under	wec-phrasal	暗流涌动	keep feelings hidden but threatening	phrasal	
bucket down	wec-phrasal+moby-pos	大雨倾盆	(of rain) fall very heavily	phrasal	口,英
budge up	wec-phrasal	挪一挪让位	shift along to make room	phrasal	口,英
buff up	wec-phrasal	充实；打磨	polish, strengthen and add detail to	phrasal	
buff up on	wec-phrasal	猛补	refresh your knowledge of by study	phrasal	
bug off!	wec-phrasal	走开，滚	go away (informal US)	phrasal	口,美
bugger up	wec-phrasal	搞砸	spoil or ruin completely	phrasal	粗,英
build a castle of dreams	baiango-idiom	构筑空中楼阁	build unrealistic fantasies	idiom	
build around	wec-phrasal	__LLM_PENDING__		phrasal	
build bridges	baiango-idiom	搭建沟通之桥	foster connections	idiom	
build up to	wec-phrasal	逐步铺垫到	develop step by step toward a climax	phrasal	
building bridges	baiango-idiom	搭建桥梁；促成沟通	building rapport	idiom	
built like a fortress	baiango-idiom	坚不可摧	extremely solid	idiom	
built like a tank	baiango-idiom	体格壮实；结实耐用	very sturdy	idiom	
bulk out	wec-phrasal	使增容充实	make bigger by adding material	phrasal	
bull's-eye	baiango-idiom	正中靶心	dead center of a target	idiom	
bullseye!""	baiango-idiom	__LLM_PENDING__		idiom	
bum out	wec-phrasal	__LLM_PENDING__		phrasal	
bump along	wec-phrasal	颠簸前行	move along bumpily without progress	phrasal	
bump in the road	baiango-idiom	小挫折	a minor setback	idiom	
bump up against	wec-phrasal	意外遭遇	meet or hit by chance	phrasal	
bundle out	wec-phrasal	驱逐出去	force someone to leave quickly	phrasal	
burn bridges	baiango-idiom	自断后路	sever future options	idiom	
burn your bridges	baiango-idiom	烧掉退路	cut off retreat	idiom	
burning bridges	baiango-idiom	搞僵关系	destroying ties	idiom	
burning the candle at both ends	baiango-idiom	日夜操劳；透支自己	overwork day and night	idiom	
burning the midnight oil	baiango-idiom	开夜车苦干	study or work late at night	idiom	
burst your bubble	baiango-idiom	泼冷水；打破幻想	dash someone's hopes	idiom	
bury your head in the sand	baiango-idiom	鸵鸟政策；逃避现实	ignore obvious problems	idiom	
bust out	wec-phrasal	突然爆出；越狱	burst out or escape abruptly	phrasal	俚,美
busy as a beaver	baiango-idiom	忙得团团转	very busy and industrious	idiom	
busy as a bee	baiango-idiom	忙个不停	extremely busy	idiom	
butt up	wec-phrasal	顶端相靠	put close together end to end	phrasal	
butter someone up	baiango-idiom	讨好；拍马屁	flatter to gain favor	idiom	
butter wouldn't melt in their mouth	baiango-idiom	装无辜	pretend to be demure	idiom	
butterflies in your stomach	baiango-idiom	紧张得心里发怵	nervous anticipation	idiom	
buy a lemon	baiango-idiom	买到次品货	buy a defective product	idiom	
buzz off!	wec-phrasal	走开别烦我	go away (informal, annoyed)	phrasal	口,英
by the seat of your pants	baiango-idiom	凭直觉瞎摸	improvise without planning	idiom	
by the skin of your teeth	baiango-idiom	千钧一发；勉强成功	just barely	idiom	
cakewalk	baiango-idiom	__LLM_PENDING__		idiom	
call around	wec-phrasal	串门；逐一电话	visit informally, or phone several places	phrasal	
calm before the storm	baiango-idiom	暴风雨前的平静	quiet before trouble	idiom	
can't hold a candle	baiango-idiom	远比不上	be far inferior	idiom	
can't hold a candle to	baiango-idiom	远远不如	nowhere near as good as	idiom	
can't judge a book by its cover	baiango-idiom	不要以貌取人	appearances can deceive	idiom	
can't see the forest for the trees	baiango-idiom	只见树木不见森林	miss the big picture	idiom	
can't stand	baiango-idiom	受不了	unable to tolerate	collocation	
carried away	wec-phrasal	忘乎所以	too excited to control yourself	idiom	口
carry the load	baiango-idiom	挑起重担	bear the burden	idiom	
carrying the weight	baiango-idiom	肩负重担	bearing responsibility	idiom	
cast around for	wec-phrasal	四处搜寻	search here and there for	phrasal	
cast round for	wec-phrasal	四处寻找	search about for what you need	phrasal	英
castaway on a deserted island	baiango-idiom	荒岛漂流者	stranded on an island	idiom	
cat got your tongue?	baiango-idiom	怎么不说话了	why so quiet	idiom	
cat on a hot tin roof	baiango-idiom	如坐针毡	extremely restless	idiom	
cat out of the bag	baiango-idiom	秘密泄露	the secret is revealed	idiom	
catch some zs	baiango-idiom	补个觉	get some sleep	idiom	
catch up in	wec-phrasal	卷入缠住	be drawn into and entangled by	phrasal	
catch your eye	baiango-idiom	吸引眼球	attract attention	idiom	
catching some z's	baiango-idiom	睡觉	getting some sleep	idiom	
caught between a rock and a hard place	baiango-idiom	进退两难	in a dilemma	idiom	
caught between two stools	baiango-idiom	两头为难	pulled between two options	idiom	
caught in a whirlwind	baiango-idiom	被卷入漩涡	swept up in turmoil	idiom	
caught in the crossfire	baiango-idiom	遭池鱼之殃	hit between two sides	idiom	
caught red-handed	baiango-idiom	人赃俱获	caught in the act	idiom	
celebrate in style	baiango-idiom	隆重庆祝	celebrate lavishly	collocation	
celebrate with joy	baiango-idiom	欢天喜地	celebrate joyfully	collocation	
centre around	wec-phrasal	以…为中心	have as the main subject or focus	phrasal	英
chalk up to	wec-phrasal	归因于	attribute to a cause; record as a loss	phrasal	
champ at the bit	baiango-idiom	急不可耐	eager to start	idiom	
change around	wec-phrasal	重新排列	rearrange, alter the order of	phrasal	
change in the wind	baiango-idiom	风向转变；局势变化	a shift in the situation	idiom	
change tack	baiango-idiom	改变策略	change approach	idiom	
change the world	baiango-idiom	改变世界	transform the world	collocation	
change your tune	baiango-idiom	改口；转变态度	change one's story	idiom	
chart your own course	baiango-idiom	走自己的路	set your own direction	idiom	
chase off	wec-phrasal	赶走	drive away by pursuing	phrasal	
chase the sunrise	baiango-idiom	追逐日出	pursue beauty/dreams	idiom	
chase the sunset	baiango-idiom	追逐落日	pursue the fleeting	idiom	
chasing rainbows	baiango-idiom	追逐彩虹；做白日梦	pursuing unattainable dreams	idiom	
chasing the horizon	baiango-idiom	永不止步地追梦	relentless pursuit	idiom	
chasing the sun	baiango-idiom	逐日而去	seek light and warmth	idiom	
chasing the sunset	baiango-idiom	追逐夕阳	pursue the elusive	idiom	
chat away	wec-phrasal	闲聊不止	talk cheerfully for a long time	phrasal	
cheat out of	wec-phrasal	骗取	defraud someone out of something	phrasal	
check by	wec-phrasal	__LLM_PENDING__		phrasal	
cheer on	wec-phrasal	呐喊助威	urge on with shouts of support	phrasal	
chew off	wec-phrasal	__LLM_PENDING__		phrasal	
chew the scenery	baiango-idiom	夸张抢戏	overact wildly	idiom	
chewing the fat	baiango-idiom	闲聊拉家常	chat idly	idiom	
chime with	wec-phrasal	与…合拍	agree or fit well with	phrasal	
chip off the old block	baiango-idiom	活脱脱父辈翻版	just like one's parent	idiom	
chip on one's shoulder	baiango-idiom	心怀不满；易怒	holding a grudge	idiom	
chip on your shoulder	baiango-idiom	心怀不满；易怒	touchy and resentful	idiom	
chomping at the bit	baiango-idiom	按捺不住想行动	impatient to act	idiom	
chow down	wec-phrasal	大快朵颐	eat heartily (slang)	phrasal	俚,美
chow down on	wec-phrasal	狂吃	eat something greedily	phrasal	俚,美
chuck a wobbly	baiango-idiom	发脾气	throw a tantrum	idiom	俚,英
chuck in	wec-phrasal+moby-pos	扔进；辞职放弃	throw in; give up or resign	phrasal	口,英
city lights	baiango-idiom	都市灯火	city lights	collocation	
city that never sleeps	baiango-idiom	不夜城	the sleepless city	idiom	
clag up	wec-phrasal	__LLM_PENDING__		phrasal	
claim back	wec-phrasal	索回款项	get back money you paid	phrasal	英
clamp down on	wec-phrasal	严厉打击	take severe controlling measures against	phrasal	时
clap in	wec-phrasal	__LLM_PENDING__		phrasal	
clap out	wec-phrasal	__LLM_PENDING__		phrasal	
clean as a whistle	baiango-idiom	干干净净	spotless	idiom	
clean off	wec-phrasal	擦净；痛打	wipe off; slang beat up badly	phrasal	俚
clean up after	wec-phrasal	替…收拾残局	tidy the mess other people make	phrasal	口
